,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.5696551724137932,0.4845977011494253,0.5563218390804597,0.5177011494252873,0.5057471264367817,0.5590804597701149,0.4781609195402299,0.5531034482758621,0.48,0.5029885057471264,0.5213793103448275,0.495632183908046,0.488735632183908,0.6372413793103449,0.5452873563218391,0.504367816091954,0.5420689655172414,0.6170114942528736,0.5636781609195403,0.5186206896551724,0.503448275862069,0.4974712643678161,0.6105747126436781,0.5466666666666666,0.4914942528735632,0.5825287356321839,0.5563218390804597,0.5563218390804597,0.5052873563218391,0.4979310344827586,0.5737931034482758,0.6133333333333333,0.5259770114942529,0.5066666666666667,0.5273563218390804,0.5609195402298851,0.5006896551724138,0.5227586206896552,0.5236781609195402,0.5158620689655172,0.6142528735632183,0.5011494252873563,0.4832183908045977,0.5222988505747126,0.4804597701149425,0.519080459770115,0.5025287356321839,0.4767816091954023,0.480919540229885,0.5705747126436782
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5747126436781609,0.5342528735632184,0.5944827586206897,0.5908045977011495,0.5977011494252874,0.5517241379310345,0.519080459770115,0.6018390804597701,0.5613793103448276,0.5374712643678161,0.5581609195402298,0.5788505747126437,0.4850574712643678,0.534712643678161,0.5701149425287356,0.6358620689655172,0.631264367816092,0.5972413793103448,0.5972413793103448,0.5990804597701149,0.5443678160919541,0.5108045977011494,0.48,0.5296551724137931,0.5540229885057472,0.5540229885057472,0.52,0.526896551724138,0.4795402298850574,0.5783908045977012,0.5310344827586206,0.6459770114942529,0.526896551724138,0.6027586206896551,0.5954022988505747,0.5181609195402299,0.56,0.5848275862068966,0.5494252873563218,0.6252873563218391,0.5287356321839081,0.5935632183908046,0.5494252873563218,0.4859770114942529,0.5071264367816092,0.5333333333333333,0.5085057471264368,0.527816091954023,0.535632183908046,0.5218390804597701
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
