,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.551264367816092,0.4804597701149425,0.5963218390804598,0.503448275862069,0.4836781609195402,0.5719540229885057,0.4804597701149425,0.5935632183908046,0.5066666666666667,0.52,0.5204597701149425,0.52,0.4864367816091954,0.496551724137931,0.5898850574712644,0.5135632183908045,0.5259770114942529,0.5760919540229885,0.5328735632183909,0.4804597701149425,0.5213793103448275,0.4873563218390804,0.5494252873563218,0.5894252873563218,0.5301149425287356,0.5967816091954024,0.5172413793103449,0.6055172413793104,0.5154022988505748,0.4827586206896552,0.56,0.577471264367816,0.5397701149425287,0.4832183908045977,0.5489655172413793,0.5402298850574713,0.5135632183908045,0.4891954022988505,0.5232183908045978,0.5075862068965518,0.6124137931034482,0.5016091954022989,0.4827586206896552,0.5531034482758621,0.4491954022988506,0.52,0.5089655172413793,0.4754022988505747,0.4583908045977011,0.5705747126436782
1,0.543448275862069,0.4804597701149425,0.5664367816091954,0.5062068965517241,0.5085057471264368,0.534712643678161,0.4983908045977011,0.6206896551724138,0.5420689655172414,0.5213793103448275,0.52,0.5319540229885057,0.4804597701149425,0.4813793103448275,0.5567816091954023,0.5397701149425287,0.5733333333333334,0.5370114942528735,0.5489655172413793,0.48,0.5186206896551724,0.5172413793103449,0.5383908045977012,0.5926436781609196,0.5075862068965518,0.5558620689655173,0.5131034482758621,0.6193103448275862,0.5209195402298851,0.4937931034482758,0.6018390804597701,0.5287356321839081,0.6137931034482759,0.4951724137931034,0.5204597701149425,0.5227586206896552,0.5521839080459771,0.5466666666666666,0.5204597701149425,0.5149425287356322,0.5737931034482758,0.5108045977011494,0.4891954022988505,0.5728735632183908,0.4712643678160919,0.5186206896551724,0.4804597701149425,0.48,0.4616091954022988,0.5926436781609196
2,0.5544827586206896,0.5154022988505748,0.5245977011494253,0.5158620689655172,0.4919540229885057,0.5324137931034483,0.5080459770114942,0.5324137931034483,0.5287356321839081,0.5319540229885057,0.5912643678160919,0.5204597701149425,0.48,0.5222988505747126,0.5310344827586206,0.527816091954023,0.5517241379310345,0.5195402298850574,0.5291954022988505,0.5167816091954023,0.52,0.5057471264367817,0.5885057471264368,0.5613793103448276,0.5333333333333333,0.6114942528735632,0.5186206896551724,0.5696551724137932,0.52,0.4855172413793103,0.6308045977011494,0.5227586206896552,0.577471264367816,0.4901149425287356,0.5172413793103449,0.5213793103448275,0.5324137931034483,0.5875862068965517,0.52,0.5526436781609195,0.5250574712643679,0.5310344827586206,0.4919540229885057,0.542528735632184,0.4381609195402299,0.5204597701149425,0.4937931034482758,0.48,0.4777011494252873,0.6216091954022989
3,0.5439080459770115,0.4924137931034483,0.5204597701149425,0.5177011494252873,0.5650574712643678,0.5204597701149425,0.5227586206896552,0.5195402298850574,0.5429885057471264,0.5393103448275862,0.5885057471264368,0.5333333333333333,0.4795402298850574,0.6147126436781609,0.5337931034482759,0.5282758620689655,0.5489655172413793,0.6142528735632183,0.5186206896551724,0.5885057471264368,0.52,0.5448275862068965,0.5567816091954023,0.5002298850574712,0.5048275862068966,0.6022988505747127,0.52,0.6510344827586206,0.5204597701149425,0.4850574712643678,0.5857471264367816,0.5209195402298851,0.6096551724137931,0.5075862068965518,0.5604597701149425,0.5209195402298851,0.5232183908045978,0.5411494252873563,0.5328735632183909,0.5581609195402298,0.5204597701149425,0.5360919540229885,0.5167816091954023,0.5526436781609195,0.4698850574712643,0.5195402298850574,0.5135632183908045,0.48,0.5085057471264368,0.5788505747126437
4,0.5760919540229885,0.4850574712643678,0.5218390804597701,0.52,0.5655172413793104,0.6055172413793104,0.5172413793103449,0.52,0.5291954022988505,0.5393103448275862,0.5990804597701149,0.5411494252873563,0.4822988505747126,0.6758620689655173,0.6289655172413793,0.5480459770114943,0.5245977011494253,0.6726436781609195,0.5209195402298851,0.5406896551724137,0.52,0.5531034482758621,0.5940229885057471,0.480919540229885,0.519080459770115,0.5429885057471264,0.5195402298850574,0.5944827586206897,0.52,0.5977011494252874,0.5360919540229885,0.5213793103448275,0.6036781609195402,0.5218390804597701,0.5388505747126436,0.5218390804597701,0.5163218390804598,0.5650574712643678,0.5255172413793103,0.5972413793103448,0.5296551724137931,0.5627586206896552,0.5195402298850574,0.6436781609195402,0.496551724137931,0.5195402298850574,0.5186206896551724,0.48,0.5167816091954023,0.6170114942528736
5,0.5664367816091954,0.4919540229885057,0.5489655172413793,0.5186206896551724,0.5793103448275863,0.5834482758620689,0.5186206896551724,0.52,0.5540229885057472,0.5558620689655173,0.5577011494252874,0.5411494252873563,0.48,0.6363218390804598,0.5733333333333334,0.5586206896551724,0.551264367816092,0.6629885057471264,0.5213793103448275,0.5880459770114943,0.52,0.5287356321839081,0.6101149425287357,0.4813793103448275,0.5563218390804597,0.5885057471264368,0.52,0.6363218390804598,0.52,0.6620689655172414,0.6004597701149426,0.5209195402298851,0.5719540229885057,0.52,0.5245977011494253,0.5236781609195402,0.535632183908046,0.5820689655172414,0.534712643678161,0.592183908045977,0.5222988505747126,0.5577011494252874,0.52,0.6450574712643679,0.5135632183908045,0.5195402298850574,0.52,0.48,0.4988505747126436,0.6055172413793104
6,0.5379310344827586,0.4859770114942529,0.5296551724137931,0.52,0.5737931034482758,0.5563218390804597,0.5181609195402299,0.5232183908045978,0.5641379310344827,0.5466666666666666,0.5802298850574713,0.5374712643678161,0.4818390804597701,0.6841379310344827,0.6331034482758621,0.5636781609195403,0.5416091954022989,0.6809195402298851,0.519080459770115,0.5967816091954024,0.52,0.5337931034482759,0.5825287356321839,0.480919540229885,0.5526436781609195,0.5526436781609195,0.52,0.646896551724138,0.52,0.6271264367816092,0.5668965517241379,0.5209195402298851,0.5241379310344828,0.5209195402298851,0.5218390804597701,0.5365517241379311,0.5526436781609195,0.5673563218390805,0.5291954022988505,0.5655172413793104,0.5259770114942529,0.5466666666666666,0.5167816091954023,0.6740229885057472,0.5209195402298851,0.5209195402298851,0.5108045977011494,0.48,0.5071264367816092,0.6119540229885058
7,0.577471264367816,0.4924137931034483,0.5232183908045978,0.52,0.584367816091954,0.5885057471264368,0.5195402298850574,0.5328735632183909,0.5563218390804597,0.5609195402298851,0.6239080459770115,0.5333333333333333,0.48,0.6749425287356322,0.672183908045977,0.5494252873563218,0.5429885057471264,0.663448275862069,0.5245977011494253,0.5609195402298851,0.52,0.535632183908046,0.5659770114942528,0.4841379310344827,0.5521839080459771,0.5710344827586207,0.52,0.6422988505747127,0.52,0.663448275862069,0.5986206896551725,0.5209195402298851,0.5429885057471264,0.5218390804597701,0.5287356321839081,0.5668965517241379,0.5714942528735633,0.5788505747126437,0.5379310344827586,0.5416091954022989,0.5227586206896552,0.5645977011494253,0.5195402298850574,0.6588505747126436,0.52,0.5241379310344828,0.5126436781609195,0.480919540229885,0.5080459770114942,0.5977011494252874
8,0.5885057471264368,0.5089655172413793,0.5213793103448275,0.5195402298850574,0.5779310344827586,0.5696551724137932,0.5181609195402299,0.5291954022988505,0.5668965517241379,0.551264367816092,0.6349425287356322,0.5195402298850574,0.4868965517241379,0.6422988505747127,0.6887356321839081,0.5609195402298851,0.5305747126436782,0.6740229885057472,0.5245977011494253,0.5733333333333334,0.52,0.5374712643678161,0.5471264367816092,0.4979310344827586,0.5554022988505747,0.5917241379310345,0.52,0.6151724137931035,0.52,0.646896551724138,0.5705747126436782,0.5209195402298851,0.5089655172413793,0.52,0.5494252873563218,0.600919540229885,0.5498850574712644,0.576551724137931,0.5328735632183909,0.5255172413793103,0.5213793103448275,0.5572413793103448,0.5167816091954023,0.6386206896551724,0.52,0.5227586206896552,0.5149425287356322,0.4813793103448275,0.5227586206896552,0.5990804597701149
9,0.5770114942528736,0.5319540229885057,0.5236781609195402,0.5186206896551724,0.5986206896551725,0.5526436781609195,0.5204597701149425,0.534712643678161,0.5586206896551724,0.5342528735632184,0.6372413793103449,0.5314942528735632,0.4822988505747126,0.6082758620689656,0.6905747126436782,0.5747126436781609,0.5232183908045978,0.6822988505747126,0.5301149425287356,0.5885057471264368,0.52,0.5397701149425287,0.5595402298850575,0.5259770114942529,0.5549425287356322,0.5641379310344827,0.52,0.5977011494252874,0.52,0.6170114942528736,0.5875862068965517,0.5209195402298851,0.5236781609195402,0.5126436781609195,0.5733333333333334,0.585287356321839,0.5811494252873564,0.5682758620689655,0.5351724137931034,0.5236781609195402,0.52,0.577471264367816,0.519080459770115,0.6160919540229886,0.52,0.5232183908045978,0.5186206896551724,0.4859770114942529,0.5296551724137931,0.5949425287356321
